Lifetime,Avg_class_frequency_current_month,Age,Contract_period,Month_to_end_contract,Churn
3,1.485912858150122,30,6,6.0,0
5,2.702925839263206,27,6,6.0,0
2,0.9747190455664247,26,1,1.0,1
4,0.7154855163783762,30,12,12.0,0
1,2.5653102485054333,35,1,1.0,0
3,3.3192165652891235,28,1,1.0,0
3,2.251350492791065,29,12,12.0,0
0,1.8518180072294008,36,1,1.0,0
2,0.5434710136936494,25,1,1.0,1
0,1.0965798009752203,25,1,1.0,1
1,0.7085296576975196,30,1,1.0,1
1,2.2343834775824885,28,1,1.0,0
4,1.6521025218632477,27,12,12.0,0
17,3.8099228334665054,29,1,1.0,0
6,2.9681973766757586,24,12,12.0,0
1,1.8463724584625405,26,1,1.0,1
1,1.2052077780539414,26,6,6.0,0
2,2.354596096272414,25,6,6.0,0
1,1.5414041843988129,30,12,11.0,0
4,2.809436334953422,28,12,11.0,0
0,2.0604251114953254,26,1,1.0,1
1,0.4727349388345753,26,1,1.0,1
7,2.5431871793731977,33,1,1.0,0
2,1.4681456349959432,32,1,1.0,0
1,0.3024923783916896,26,1,1.0,1
0,0.2403694529034241,19,1,1.0,1
1,2.9768044044857342,24,1,1.0,1
3,0.946514276004792,30,1,1.0,0
2,0.6471284060466764,27,1,1.0,1
0,0.090098925664486,33,6,6.0,0
2,1.4389245797310484,31,6,6.0,0
1,0.0,30,1,1.0,1
8,1.5187662566696254,33,1,1.0,1
1,0.1366580937397667,24,1,1.0,1
0,0.8287219799832821,33,1,1.0,1
1,0.7333866539184257,20,1,1.0,1
3,3.300611856554689,31,1,1.0,0
5,0.8809336724114423,27,6,6.0,0
4,1.6136824835457089,29,12,9.0,0
6,0.0,27,1,1.0,0
2,2.1228396442606714,31,6,6.0,0
8,0.6128310414246689,23,12,10.0,0
3,3.1247433202666413,29,1,1.0,0
9,3.3675050780453497,25,1,1.0,0
15,1.258385611818789,28,12,12.0,0
2,0.4169767146633352,30,1,1.0,0
1,1.6520337814955848,25,6,2.0,1
9,1.739380571784153,35,1,1.0,0
4,1.7727544551163767,30,1,1.0,0
10,1.6286433839032397,27,1,1.0,0
7,0.0,29,1,1.0,0
4,3.2562584253566413,26,12,12.0,0
1,1.795961918247002,24,1,1.0,1
1,0.5502849081008999,31,1,1.0,1
4,0.2300224684208174,25,6,6.0,0
3,2.617989983440871,35,1,1.0,0
3,1.9304893675839387,32,12,10.0,0
0,1.041818862562328,22,1,1.0,1
0,0.0,29,1,1.0,1
7,2.2193155421822057,33,1,1.0,0
1,1.7955786256331665,29,12,12.0,0
5,0.9929790123488432,34,12,7.0,0
0,0.3507632621682959,26,1,1.0,1
5,0.3548362036858456,23,6,6.0,0
10,0.0,34,1,1.0,0
2,1.2695210861205497,34,6,6.0,0
1,2.7538854178570107,29,1,1.0,0
0,1.3684804597652924,28,1,1.0,1
0,0.3264269663717421,28,1,1.0,1
4,0.9353245120914668,25,12,12.0,0
1,1.7695725401707,31,12,11.0,0
1,2.9395487539229537,28,6,4.0,1
9,1.0145136944332007,26,6,6.0,0
4,2.2571864471273866,32,6,4.0,0
1,2.0324869101680942,33,1,1.0,0
14,3.706808205559376,31,12,12.0,0
1,3.43819554195691,25,1,1.0,1
3,2.9230646475121893,34,1,1.0,0
4,1.5540083211679998,31,1,1.0,0
4,1.998764651157465,29,1,1.0,0
1,3.2864551063194383,34,1,1.0,0
9,1.6396549635472413,26,12,12.0,0
12,1.2246061201122251,29,1,1.0,0
5,0.6828156840086611,32,12,8.0,0
1,0.4770120811605811,33,1,1.0,0
5,2.0588813215754893,35,12,9.0,0
8,3.5170201791705686,27,6,6.0,0
1,3.1513233129011486,31,1,1.0,0
2,1.8916972162127783,28,1,1.0,0
0,1.847636166035695,26,1,1.0,1
0,2.1756193491924574,31,1,1.0,0
9,2.4468416890583,26,6,6.0,0
6,1.7619010846790908,29,1,1.0,0
10,3.8262171633439146,26,12,12.0,0
4,2.1373641022781587,33,12,11.0,0
1,2.2463703346874526,29,1,1.0,1
10,2.182067964786261,32,12,10.0,0
9,1.204221681290313,31,12,12.0,0
5,3.1000856085093904,31,6,4.0,0
5,2.459854034357005,32,6,6.0,0
2,3.0115205390536266,31,6,3.0,0
3,3.0945095679498,36,1,1.0,0
2,0.7497398032722988,28,1,1.0,0
1,0.0507909023144004,23,1,1.0,1
0,3.3406078063075286,30,1,1.0,0
9,1.8410285739420973,31,1,1.0,0
2,3.161236499392865,27,1,1.0,0
1,1.14086844776422,26,1,1.0,1
15,3.809599535381705,28,1,1.0,0
3,3.3783911776787003,33,6,6.0,0
3,2.2033105814409906,32,1,1.0,0
1,0.1104691438981916,24,1,1.0,1
1,1.2724834562311482,30,1,1.0,1
5,0.0497668866403027,26,1,1.0,1
2,2.4788612133027472,30,1,1.0,0
1,3.2088332465015004,32,1,1.0,0
12,2.136519077009717,27,12,11.0,0
9,0.0553424400600378,27,12,12.0,0
3,3.355526130940332,31,12,12.0,0
4,2.097989245108014,33,12,9.0,0
1,1.059332976736446,23,1,1.0,0
11,3.848739130569772,36,6,6.0,0
10,0.2099717529747078,32,6,6.0,0
0,0.9362603927867736,23,1,1.0,1
3,1.312970857346401,27,1,1.0,1
1,0.9105203653770508,28,6,6.0,1
1,0.7879256480591281,25,1,1.0,1
3,1.2273668353696006,25,6,6.0,0
0,2.515168812349424,36,1,1.0,0
1,0.0,26,1,1.0,1
5,0.6853954603352846,27,1,1.0,0
8,1.846310687059228,35,12,12.0,0
2,1.1710997355802066,25,1,1.0,1
2,0.9631139213750914,27,12,12.0,0
4,0.1494293638641428,30,6,6.0,0
7,2.122485397072014,29,1,1.0,0
1,0.9999351892003812,33,1,1.0,0
2,2.1106325590577653,32,1,1.0,0
0,0.7805777667454257,32,6,4.0,0
3,3.8609181312702647,26,12,12.0,0
8,3.3234914804077085,24,1,1.0,0
9,0.0468699914533376,30,12,12.0,0
3,0.6326216596426009,27,12,12.0,0
12,1.6495661685763852,29,1,1.0,0
2,1.36257481837677,29,12,10.0,0
2,1.8785742163641352,30,1,1.0,0
4,4.002908736949912,28,6,6.0,0
1,3.654250717314641,28,12,12.0,0
8,3.4736797557891186,31,12,11.0,0
3,1.5532697607224,30,6,3.0,0
5,1.5509000887467677,35,1,1.0,0
1,1.4757559041674946,27,6,6.0,1
1,2.207435894482805,28,1,1.0,0
5,1.957780534420434,28,12,9.0,0
4,2.3200048335825336,28,6,6.0,0
16,2.050203813993944,25,1,1.0,0
1,2.454390298790825,28,6,6.0,0
0,2.33847231858888,31,1,1.0,1
7,2.4488824328539143,29,6,6.0,0
1,0.5391427822963605,29,1,1.0,1
2,1.796149428063054,27,1,1.0,1
5,2.065861075117763,32,12,9.0,0
1,1.0470471419156595,24,12,12.0,0
6,0.6005272397726666,32,12,12.0,0
12,3.3953526869551425,29,12,12.0,0
3,3.508655538725852,32,1,1.0,0
0,2.162581766912956,28,6,6.0,1
1,1.1176262970220696,26,1,1.0,1
3,2.8114392822897263,30,1,1.0,0
1,1.5280465993070464,29,12,10.0,1
1,0.7451642934018606,28,1,1.0,1
1,0.9528954012413046,21,1,1.0,1
8,3.1553893366375125,25,1,1.0,0
5,1.7817095310096185,33,6,6.0,0
2,2.8314394988262594,28,12,11.0,0
4,1.092866874751345,36,1,1.0,0
5,0.7500340396078597,33,1,1.0,0
2,0.5677511538961516,27,12,11.0,0
5,1.107244941536728,28,12,9.0,0
21,3.3157149345500736,32,1,1.0,0
0,2.2145832818892,29,1,1.0,0
4,1.4489593119441608,32,1,1.0,0
1,0.519919082681087,26,1,1.0,1
3,1.3350137668625428,28,1,1.0,0
1,0.0,30,1,1.0,0
5,0.7819915095661535,28,1,1.0,0
1,0.9997327886228244,33,1,1.0,0
12,4.084065021594674,30,1,1.0,0
0,1.1738594740176571,31,1,1.0,1
6,1.7343396330036307,29,1,1.0,0
1,1.6337403177777752,28,6,6.0,0
2,1.5496005597379203,32,1,1.0,0
1,3.3681368682113098,29,12,12.0,0
4,0.5450680770885687,31,12,12.0,0
4,0.7584080205112212,32,12,11.0,0
3,2.3491412098099964,32,6,5.0,0
3,2.9909152993492265,31,12,12.0,0
3,3.680691565628339,28,1,1.0,0
1,2.50528150989596,24,6,6.0,1
3,3.124317721861334,30,1,1.0,0
0,0.4250572122463775,20,1,1.0,1
4,2.2993644684981223,27,1,1.0,0
3,3.3265660806398625,32,1,1.0,0
0,2.139387814610692,24,6,6.0,1
7,4.504537406590861,31,1,1.0,0
9,3.009936570335353,31,1,1.0,0
4,1.1762322748317835,32,1,1.0,0
3,2.8801709774354416,32,12,12.0,0
4,4.160929970890051,30,1,1.0,0
0,0.0,29,1,1.0,1
2,1.1122760273159886,27,1,1.0,0
7,1.4169205435149772,29,6,6.0,0
8,1.389592138869058,34,1,1.0,0
0,0.0,30,1,1.0,1
1,0.3443413925490028,31,6,6.0,0
4,1.0813418390616734,26,1,1.0,0
3,1.0083818050843685,33,12,12.0,0
4,1.884602977188074,23,12,12.0,0
1,1.2512603554097608,36,12,12.0,0
9,1.1377114859383024,31,1,1.0,0
3,2.4648632787454985,34,12,8.0,0
4,2.2114151502062915,29,6,5.0,0
2,2.8331988793236897,30,1,1.0,0
5,1.1510847812414955,31,6,6.0,0
2,1.0032553063533114,24,1,1.0,1
2,0.0,29,6,6.0,0
0,0.0,29,1,1.0,1
2,0.569598205860352,31,1,1.0,0
3,0.3838922804590099,29,1,1.0,0
11,2.4219328173369905,27,1,1.0,0
3,2.297674985214248,28,1,1.0,0
0,0.7596884125808576,27,1,1.0,1
17,2.211990667633896,32,12,10.0,0
9,3.1062156205664104,31,12,12.0,0
2,3.1293310541840613,30,1,1.0,0
3,2.618269415594835,29,1,1.0,0
1,1.6791399500126878,31,6,6.0,0
0,3.4490663273308617,30,1,1.0,0
1,1.7141556222219705,30,1,1.0,0
3,2.9718474721917034,27,6,6.0,0
19,1.2486849248115364,29,12,12.0,0
1,1.3318184722194542,31,1,1.0,1
7,2.7122024934927498,30,12,12.0,0
0,0.4821728966204151,29,1,1.0,1
1,2.4362903782742955,35,12,12.0,0
1,3.6418533268112654,30,1,1.0,0
5,1.7981383816165386,29,1,1.0,0
4,2.0167376279264526,30,12,12.0,0
0,1.4405597944579336,26,1,1.0,1
4,0.0,23,12,12.0,0
6,3.372885888677804,28,1,1.0,0
4,2.609531405387138,26,1,1.0,0
14,2.349721272021672,29,1,1.0,0
1,2.355221406724572,20,1,1.0,1
1,0.0,28,6,6.0,1
1,1.1582765639463355,24,1,1.0,1
7,3.1067191813954538,26,12,12.0,0
0,2.3454723441124146,29,1,1.0,0
4,2.258848932194868,32,1,1.0,0
0,0.7841092556288665,29,1,1.0,1
6,2.55857450230118,35,1,1.0,0
5,0.5798014873988194,31,1,1.0,0
4,1.5013827143895646,30,6,6.0,0
5,2.659097159136216,30,12,12.0,0
3,0.6442678576399152,29,12,11.0,0
1,3.907798981498432,28,1,1.0,0
4,0.2712371405490605,25,1,1.0,0
3,2.541463258339164,32,1,1.0,0
1,0.6125947095864468,28,6,5.0,1
1,1.9799804405454715,29,1,1.0,1
1,0.6748843911748569,28,1,1.0,1
4,0.6223036485749079,35,1,1.0,0
1,0.1107117426095272,28,6,6.0,1
6,0.3915967642687319,30,1,1.0,0
21,1.384729802793963,32,6,6.0,0
2,2.0516001147998466,32,12,12.0,0
4,1.7710712769077266,31,1,1.0,0
11,3.3921254298717542,29,6,6.0,0
1,3.1528474222575547,35,6,6.0,0
1,1.8767006518336984,35,1,1.0,1
0,1.6940594281469548,32,1,1.0,0
0,1.2659801325395457,23,1,1.0,1
3,1.9311835857316544,30,1,1.0,0
1,2.3348594669802942,22,1,1.0,1
1,0.0,24,1,1.0,1
1,3.418540443404144,27,1,1.0,0
5,1.834633042760124,31,1,1.0,0
10,2.67371653624226,27,1,1.0,0
5,1.9177309797257425,27,12,10.0,0
3,0.0,27,12,10.0,0
6,2.8233662068826826,34,1,1.0,0
4,1.6724775622154548,31,6,6.0,0
27,0.0,29,12,7.0,0
1,0.8683406273709459,22,1,1.0,1
1,1.5097091510030596,30,1,1.0,0
2,0.8288741322383135,28,1,1.0,1
7,2.128461929715672,35,1,1.0,0
0,2.122005520628464,24,1,1.0,1
6,1.0359563100429756,31,1,1.0,0
12,1.716777789644885,25,12,12.0,0
6,3.473234319390589,30,1,1.0,0
0,0.6167009772312961,31,1,1.0,1
4,1.8991976801617951,30,6,6.0,0
2,1.167138282480571,31,1,1.0,0
11,2.809569525621033,30,12,11.0,0
9,1.807746923105699,38,12,9.0,0
2,2.132327156818884,31,12,11.0,0
3,0.3397426566682587,27,1,1.0,0
3,1.212531849939291,33,1,1.0,0
16,1.4566682426552742,29,6,4.0,0
4,1.5776714448691511,27,1,1.0,1
3,3.1030994738057296,32,1,1.0,0
5,1.437734624088432,30,1,1.0,0
4,3.204417700761357,30,6,6.0,0
6,2.125691162273752,25,1,1.0,0
1,1.4732958246184875,22,1,1.0,1
4,3.362500675166262,31,6,6.0,0
8,2.653997361904248,29,1,1.0,0
10,0.2101165626539935,35,1,1.0,0
1,0.0,27,1,1.0,1
4,2.6319724284885377,33,6,5.0,0
1,1.7633033974310193,32,1,1.0,0
1,1.6878719123797667,32,1,1.0,0
5,2.992855449312976,28,1,1.0,0
0,2.085986801576813,30,6,6.0,0
3,2.0966082840459257,31,6,6.0,0
1,1.6403265745627371,28,1,1.0,0
4,1.4559205154221502,30,1,1.0,0
3,0.6528764776021001,26,1,1.0,0
0,1.604880770662739,25,1,1.0,1
3,1.2969163929508027,27,1,1.0,0
11,0.7150776037869102,27,1,1.0,0
1,0.0,28,1,1.0,1
5,0.8094086150556441,29,6,6.0,0
0,0.8577300245771109,25,1,1.0,1
1,0.9467254717551752,27,1,1.0,1
4,1.7866950086192193,31,1,1.0,0
1,4.0569538912886856,33,6,6.0,0
3,1.7977537805711523,33,12,10.0,0
8,2.6540282043127053,33,6,6.0,0
8,0.0732759271825014,28,12,12.0,0
2,0.2069645763020552,26,6,5.0,0
1,1.8455822038996768,22,1,1.0,1
1,0.2780487059678245,30,6,6.0,0
2,0.0,21,1,1.0,1
17,2.3286037520681537,34,1,1.0,0
0,2.5075776291790266,31,1,1.0,0
12,2.820657084665372,21,1,1.0,0
7,0.792238906142966,28,1,1.0,0
7,2.487343644977181,24,12,12.0,0
4,2.2142839133050933,34,1,1.0,0
0,1.3162036514672786,28,1,1.0,1
5,1.0839241100813004,26,6,6.0,0
1,1.894034248589073,25,12,12.0,0
0,1.7282734956782662,27,1,1.0,1
1,0.7206451913539654,27,6,6.0,0
11,2.310199865701219,30,6,6.0,0
1,0.8283888843149403,31,1,1.0,0
3,1.9944149348529403,26,6,6.0,0
8,0.7560807735487152,33,1,1.0,0
3,0.8892751885818962,26,1,1.0,0
8,2.5173027336485223,30,1,1.0,0
6,3.2075370754328167,34,12,12.0,0
3,0.0,27,1,1.0,1
2,2.410116949817476,30,6,6.0,0
7,1.4856421606648147,30,1,1.0,0
7,0.8747897213442297,30,12,9.0,0
4,1.0819027098352707,24,1,1.0,0
3,1.8013059352390686,31,6,6.0,0
4,2.5601328801594643,30,12,9.0,0
4,2.2884954205794417,33,1,1.0,0
3,1.909613227207779,30,1,1.0,1
4,0.9794450922095258,27,1,1.0,1
3,2.9202383921795265,35,1,1.0,0
1,2.30162877543228,26,1,1.0,1
3,2.2650888942452982,32,12,12.0,0
3,0.0,24,1,1.0,0
6,2.2610251313027643,26,12,7.0,0
7,1.1374305275296124,30,1,1.0,0
4,2.309796466741364,26,1,1.0,0
4,0.5904759585718831,34,1,1.0,0
3,1.0920136084223722,27,1,1.0,1
1,0.0826449533998637,30,1,1.0,0
6,2.882446198961081,26,6,6.0,0
9,2.639960429519148,30,1,1.0,0
4,1.1337600345380738,28,6,6.0,0
2,0.5359760049303319,28,12,8.0,1
3,3.4961814621057523,30,1,1.0,0
1,0.7790881669402796,26,1,1.0,1
3,2.8951744839950453,27,1,1.0,0
4,1.5368014190092052,28,6,6.0,0
7,0.982939775281443,31,1,1.0,0
1,0.8056381757914822,27,1,1.0,1
2,0.8903463958147915,35,1,1.0,1
0,0.0,25,1,1.0,1
1,1.8261102997740275,31,6,6.0,0
2,2.3937657569506685,32,1,1.0,0
2,1.361139854073408,30,1,1.0,0
2,0.6491212107219615,25,1,1.0,1
12,1.645825408314718,36,1,1.0,0
1,0.5592151674421768,27,12,12.0,1
1,0.0,22,1,1.0,1
1,1.305268599482742,31,1,1.0,1
9,1.5051581887272527,26,12,11.0,0
1,2.552139812394824,29,1,1.0,0
1,1.8693400605183417,28,1,1.0,0
2,0.2193944717218964,27,1,1.0,1
0,0.912796430822212,30,1,1.0,1
3,2.976063046025542,29,12,7.0,0
1,0.1499791383632368,24,12,12.0,0
13,2.516112554690715,25,12,12.0,0
1,0.8202805652075269,28,1,1.0,1
7,2.3574536684527803,26,6,6.0,0
1,2.4807497984845046,30,12,9.0,0
0,0.0705522308485679,30,6,6.0,1
8,0.5309396075848513,24,6,6.0,0
2,0.8346621681853337,32,1,1.0,1
4,3.265284907408725,31,1,1.0,0
2,0.8320129115833063,30,1,1.0,0
7,3.886263022830317,39,6,6.0,0
1,1.4632068077604037,28,1,1.0,1
2,1.9319656873710545,32,1,1.0,0
2,1.3639330344192988,29,1,1.0,1
9,2.7080247219727216,30,1,1.0,0
5,2.7164327380348907,28,1,1.0,0
3,2.436987279693188,36,6,6.0,0
4,0.9071758443915262,32,12,12.0,0
1,0.0,25,1,1.0,1
7,2.9303239618758288,29,12,12.0,0
3,0.6685113311159212,31,1,1.0,1
0,1.0272294821392989,26,12,11.0,0
13,1.3103414946046257,33,12,12.0,0
5,2.4617823576713067,32,12,11.0,0
3,4.433794493248468,35,1,1.0,0
0,0.3565246944934275,29,1,1.0,1
2,1.459388850631853,33,1,1.0,0
1,2.9656507813698747,34,1,1.0,0
0,0.0,28,1,1.0,1
1,2.2511991772200823,33,12,12.0,0
5,2.3364395309648884,26,1,1.0,0
2,1.1469424561045078,34,1,1.0,0
13,2.234250436990268,31,1,1.0,0
7,2.4987066783157803,31,1,1.0,0
3,0.8771554510136312,33,12,11.0,0
4,3.391811402551886,31,1,1.0,0
2,1.1685726622840993,32,6,5.0,0
3,1.2144111697288529,25,1,1.0,1
2,1.2557653682321923,35,12,12.0,0
1,2.5140961224326297,31,1,1.0,0
2,0.0,25,1,1.0,1
1,0.0593731516476707,26,1,1.0,1
4,1.1016225965558428,33,1,1.0,0
2,3.2510068268447103,30,1,1.0,0
6,2.389732362807542,30,6,6.0,0
2,1.221894093099018,31,1,1.0,1
1,2.402152499054508,28,12,12.0,0
1,1.2734579309929914,28,1,1.0,0
10,2.991142984271548,27,12,11.0,0
2,2.9464538221107577,31,6,5.0,0
15,1.1860022888760249,29,1,1.0,0
10,2.7987929260611737,36,12,12.0,0
3,2.9983363838420862,28,6,6.0,0
0,0.8389879233324216,27,1,1.0,1
5,2.6812254734283054,31,6,4.0,0
1,0.0,26,12,12.0,1
1,1.0431012098788572,32,1,1.0,1
1,0.8523504532247912,32,1,1.0,1
2,3.3456332634764854,31,1,1.0,0
1,1.5650817385124731,28,1,1.0,1
0,0.6058479526101321,28,1,1.0,1
3,1.2662723121507773,32,1,1.0,0
9,2.283035259537849,28,1,1.0,0
16,2.9392863857473963,32,6,6.0,0
6,1.0136704600187774,26,1,1.0,0
4,3.0962742976478816,28,6,6.0,0
3,1.054448217992811,34,12,12.0,0
1,0.0,31,1,1.0,1
2,1.0255945588019135,22,6,5.0,0
0,0.7901576116468142,25,1,1.0,1
3,1.9476334277090424,28,1,1.0,0
3,3.0834796230069856,26,12,11.0,0
0,0.8085605715072275,25,6,6.0,1
